name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,"mean(d,e,v)",mood_final
On Another Ocean (January / June),On Another Ocean (January / June) [Edit],Fleet Foxes,2fgMzSoDaPrU4EYsrkAwVn,9/29/2017,0.0,0.5080762308222072,0.284,0.155,0.523,0.0934,0.0933,0.0697,0.1549811985339616,0.0285,0.4615599908235834,0.6363636363636364,0.8,Sad,0.292233333,2
On My Way (feat. Jordan Kaahn),On My Way (feat. Jordan Kaahn),Robbie Rivera,0kDTkI3VN3LEObv3v3ehhY,7/20/2018,0.5454545454545454,0.42054659482650525,0.661,0.0188,0.93,0.00146,0.0919,0.367,0.10014755580941502,0.0617,0.56,0.6363636363636364,0.8,Happy,0.652666667,3
One More Night,One More Night,Labi Ramaj,0Ov2L3hgjc5TlxKuBpKOQK,2/20/2020,0.4659090909090909,0.3491154053162491,0.62,0.00402,0.897,8.56e-05,0.108,0.183,0.08555857013660813,0.086,0.5781738930947465,1.0,0.8,Happy,0.566666667,0
One Night - D.O.D Remix,One Night (D.O.D Remix),Cedric Gervais,5Q0VxlFh80F3LmbGnuDE4M,5/4/2018,0.4659090909090909,0.48710098712703015,0.681,0.00732,0.969,0.199,0.219,0.26,0.03317625779427864,0.0702,0.5782243633860977,0.09090909090909091,0.8,Happy,0.636666667,0
One Step Closer,Hybrid Theory,Linkin Park,61fUybL3XS40gcffnnNPoX,10/24/2000,0.6136363636363636,0.30351310735705755,0.492,0.0014,0.969,1.32e-06,0.0787,0.538,0.10516921319434527,0.0491,0.43650378527185135,0.8181818181818182,0.8,Happy,0.666333333,3
Only,Only,RY X,0yfd3MSq6JEsNxOzSLJR7g,3/4/2016,0.0,0.5178799821749975,0.373,0.906,0.178,0.558,0.109,0.0933,0.36936551001951545,0.0303,0.4983023629272769,0.6363636363636364,0.8,Sad,0.214766667,2
Only You,We Were Here,Joshua Radin,2ZaYFNn1YQuLSVdHhanr4Q,2006,0.625,0.2874628886921194,0.545,0.362,0.255,1.77e-05,0.0841,0.831,0.35327716692845923,0.0311,0.4500481761871989,0.7272727272727273,0.8,Happy,0.543666667,0
Open Fields,Open Fields,Faelt,24CJS73HBvYtVguUZBnyAn,6/30/2020,0.4431818181818182,0.353376815536303,0.491,0.97,0.197,0.916,0.214,0.216,0.4583987814746061,0.0298,0.6061298462950218,0.36363636363636365,0.8,Sad,0.301333333,2
Open Skies,Open Skies,Lost Horse Mine,5bATh5zpKb6uauocsl0XRM,4/28/2020,0.5909090909090909,0.298748198690904,0.56,0.00104,0.559,0.812,0.123,0.0869,0.1858013232424199,0.0274,0.6104335856847902,0.0,0.8,Sad,0.401966667,1
Orbits,Orbits,Halfway Escape,6jFX2sHOzh7tpIIOomlrqJ,7/7/2020,0.375,0.39513439164462655,0.438,0.855,0.404,0.881,0.11,0.4,0.33138178875719926,0.039,0.5328836889194769,0.5454545454545454,0.8,Sad,0.414,1
Our Lady of Sorrows,"I Brought You My Bullets, You Brought Me Your Love",My Chemical Romance,46mPWQpvSFkXrr5nWoWW74,2002,0.5681818181818182,0.24234672716364472,0.271,0.00099,0.931,0.0,0.182,0.382,0.1620733971155219,0.0785,0.653392980041294,0.09090909090909091,0.8,Happy,0.528,0
Out Of Control,The Reason,Hoobastank,2Uk3uky365BBGidUpOtKvw,1/1/2003,0.0,0.31272076284837363,0.443,0.00161,0.973,0.0,0.353,0.458,0.10438383549907183,0.133,0.724349621472815,0.36363636363636365,0.8,Happy,0.624666667,0
Out Of Control - Pat Vocal Mix,Out Of Control EP,Lupe Fuentes,6wCsrMyI3DavGvodBx8A7h,11/27/2017,0.48863636363636365,0.3733759281444057,0.864,0.00875,0.742,0.394,0.41,0.689,0.14558046551477938,0.043,0.5689791236522138,0.09090909090909091,0.8,Happy,0.765,3
Out of Control,Blind Spot,Lush,13i7d4s5EkgOIDHdzM0R4w,9/30/2017,0.0,0.5059156244634655,0.328,0.0041,0.799,6.29e-06,0.069,0.502,0.14260555000237993,0.0296,0.779518238128011,0.18181818181818182,0.6,Happy,0.543,0
Out of the Deep,Out Of The Deep,Olivia Belli,6HrPFcVFz9wTBqqIrpJ8iB,3/13/2020,0.5113636363636364,0.37271810067268163,0.2,0.992,0.0212,0.903,0.0929,0.0631,0.7683611785425293,0.0499,0.3434365680201881,0.0,0.2,Sad,0.094766667,2
Outside,Outside,MorMor,7Cx3kiPstZOSKAqTe3LtEi,3/21/2019,0.5795454545454546,0.45916743348901273,0.637,0.0925,0.613,0.425,0.156,0.598,0.17687657670522158,0.0272,0.582729983941271,0.09090909090909091,0.8,Happy,0.616,0
Over My Head (Better Off Dead),Does This Look Infected?,Sum 41,3SO0vfryYv381w1ImgWONG,1/1/2002,0.5568181818181818,0.2880281187484688,0.44,0.00222,0.919,0.00503,0.0892,0.773,0.10619258413061068,0.0735,0.8457169075476028,0.6363636363636364,0.8,Happy,0.710666667,3
Pain,A Deeper Understanding,The War On Drugs,59P1nrdEImkAKa1nyW9X2e,8/25/2017,0.6818181818181818,0.6380733564441049,0.523,0.00387,0.833,0.000339,0.0841,0.482,0.10409824360988147,0.0405,0.5321174581325993,0.6363636363636364,0.8,Happy,0.612666667,0
Panoramic Feelings (Piano Version),Panoramic Feelings (Piano Version),LudoWic,3hxqWxFfmbIYcrV0e7wSyL,10/25/2019,0.375,0.4442438167111327,0.25,0.991,0.00846,0.896,0.0853,0.0638,0.579465943167214,0.0373,0.3604129387474192,0.7272727272727273,0.2,Sad,0.10742,2
Papercut,Hybrid Theory (Bonus Edition),Linkin Park,1Vej0qeQ3ioKwpI6FUbRv1,10/24/2000,0.8295454545454546,0.35662737063851707,0.524,0.00022,0.939,0.0,0.623,0.661,0.09505450045218716,0.113,0.6890754760266117,0.8181818181818182,0.8,Happy,0.708,3
Paperthin Hymn,Never Take Friendship Personal,Anberlin,6VSmHLLvYAAkzrYFT3LloU,1/1/2005,0.6022727272727273,0.3809611997538452,0.298,0.00111,0.597,0.0,0.0819,0.536,0.2881384168689609,0.0343,0.8278687772424869,0.45454545454545453,0.8,Happy,0.477,1
Parabel,Parabel,Matteo Myderwyk,4IrzpCIP60bro2wkBq5dIi,12/13/2019,0.25,0.2565720051005743,0.354,0.976,0.0214,0.903,0.0957,0.148,0.7732876386310628,0.0388,0.5139160357880248,0.5454545454545454,0.8,Sad,0.174466667,2
Paradise,Mylo Xyloto,Coldplay,6nek1Nin9q48AVZcWs9e9D,10/24/2011,0.9090909090909091,0.5376803961626088,0.449,0.0522,0.585,8.49e-05,0.0833,0.203,0.1609310295587605,0.0268,0.6406377609543474,0.45454545454545453,0.8,Sad,0.412333333,1
Paralyzer,Them vs. You vs. Me,Finger Eleven,6k1njNBYUIQgWJLG4ed26y,3/6/2007,0.0,0.40145995258240685,0.646,0.159,0.938,0.0,0.235,0.888,0.08217906611452234,0.0448,0.48648313833448037,1.0,0.8,Happy,0.824,3
Pass The Hours,Pass The Hours,MorMor,4EVpdoFt3L6sAa4hivmWz9,12/7/2018,0.6136363636363636,0.43104096856896484,0.778,0.179,0.639,0.000934,0.322,0.543,0.14243895473368556,0.0292,0.5504794677678367,0.5454545454545454,0.8,Happy,0.653333333,3
Path to Serenity,Path to Serenity,Arya Shae,6FI69Qkt6C2yBTVLC8zq34,3/28/2020,0.6136363636363636,0.41336450779650946,0.134,0.961,0.0601,0.869,0.109,0.0388,0.47279737255461945,0.0352,0.3388621243404451,0.6363636363636364,0.2,Sad,0.077633333,2
People Are Strange - Festival Mix,People Are Strange (Incl. Festival Mix),KAAZE,5b61rcrjF6JG7yq0RRaOLh,11/1/2019,0.5795454545454546,0.3770798247593914,0.636,0.00222,0.912,0.0269,0.598,0.0765,0.13496596696653815,0.091,0.5871208992888277,1.0,0.8,Happy,0.5415,0
People Help the People,Birdy (Deluxe Version),Birdy,6XRNCAnxJIB1p4RPdFVSq0,11/4/2011,0.6590909090909091,0.4943081526236899,0.407,0.778,0.308,1.46e-05,0.092,0.153,0.21421771621685942,0.0296,0.3361046111493462,0.9090909090909091,0.6,Sad,0.289333333,2
Petrichor,Petrichor,Cecelya,22KKy6ftT0i4nyGNCbwc1B,1/29/2019,0.6136363636363636,0.22825455801131617,0.319,0.937,0.122,0.905,0.167,0.214,0.3972107192155743,0.0373,0.322381280110117,0.36363636363636365,0.8,Sad,0.218333333,2
"Piano Sonata No. 14 In C Sharp Minor, Op. 27-2 1st Mvt: Adagio Sostenuto",Beethoven Piano Sonatas,Ludwig van Beethoven,4QNjuUkLHj47tEXgA6TFc3,1/1/2010,0.3409090909090909,0.7179637056713988,0.274,0.995,0.00332,0.909,0.175,0.17,0.986481983911657,0.0424,0.31091993576508375,0.09090909090909091,0.2,Sad,0.149106667,2
Pierre,Virgule,Hicham Chahidi,1qlVrqeX158nz91Z72lzaa,2018,0.3977272727272727,0.3510985332955227,0.356,0.989,0.0499,0.943,0.135,0.153,0.5937693369508307,0.0407,0.3079146593255334,1.0,0.8,Sad,0.1863,2
Pink Rupture,Pink Rupture,Kornum & Karma,3L47u91Y7YIGPpLPBrulh0,4/27/2018,0.5795454545454546,0.6730809667941811,0.736,0.00178,0.356,0.704,0.0925,0.525,0.20648293588462088,0.0405,0.541417756366139,0.36363636363636365,0.8,Happy,0.539,0
Placidity,Placidity,Estado De Calma,1XtkmIXg2o5SqOrNI8Szvk,8/19/2019,0.5681818181818182,0.3188206175861783,0.261,0.474,0.25,0.893,0.0882,0.0827,0.44090627826169737,0.0339,0.7022023399862354,0.6363636363636364,0.8,Sad,0.1979,2
Planet,PLANET,Sofiane Pamart,1gIZhNdfbkGJ2iyOZJmW9O,11/22/2019,0.0,0.29206768099418756,0.549,0.988,0.0604,0.869,0.111,0.113,0.5487886144033509,0.0332,0.5229639825648085,0.5454545454545454,0.6,Sad,0.2408,2
Play The Ghost,Play The Ghost,Sarah Davachi,0nL2bTth1UVQHWDDumMm3f,8/6/2020,0.3522727272727273,0.5812243307425348,0.118,0.911,0.0567,0.879,0.106,0.0391,0.45870817268789565,0.0427,0.38412938747419134,1.0,0.8,Sad,0.071266667,2
Poem,Welcome,Taproot,7mQwxVogsnpR3h6AJLQLlR,9/30/2002,0.6477272727272727,0.3649881456017192,0.364,0.000104,0.912,0.0025,0.086,0.666,0.0706363939264125,0.107,0.48345033264510207,0.6363636363636364,0.8,Happy,0.647333333,0
Points of Authority,Hybrid Theory,Linkin Park,04mlpyRplis2yvf18EwaeN,10/24/2000,0.5113636363636364,0.3862855511378872,0.512,0.03,0.97,0.0,0.0994,0.427,0.09248417344947403,0.212,0.43565955494379444,0.7272727272727273,0.8,Happy,0.636333333,0
Polyamorous,Breaking Benjamin: Digital Box Set,Breaking Benjamin,1OvDGGu8KDbchlJTlM48Mr,1/1/2009,0.42045454545454547,0.3413487971017009,0.544,0.000132,0.895,0.107,0.147,0.875,0.14772240468370698,0.0522,0.4502317045193852,0.09090909090909091,0.8,Happy,0.771333333,3
Pour Les Oiseaux,Des Plumes Dans La Tête,Sylvain Chauveau,4NFa9tjhONF6lnu4SRbfG9,2/21/2010,0.0,0.14810377855328113,0.376,0.965,0.0879,0.944,0.099,0.308,0.4715836070255605,0.0423,0.32316127552190876,0.0,0.8,Sad,0.2573,2
Prayer Of The Refugee,Endgame / Appeal To Reason / Siren Song Of The Counter Culture / The Sufferer & The Witness,Rise Against,3wTyLh0vhP3dN5yv0Mti17,1/1/2012,0.0,0.3846380887893467,0.198,0.00131,0.977,4.62e-05,0.23,0.351,0.08327383502308534,0.173,0.8983482450103235,0.2727272727272727,0.8,Happy,0.508666667,0
Prelude,Prelude,Marynka,1QmdL4qnNkm8FDuseRMf21,5/22/2020,0.3409090909090909,0.4311567153381831,0.306,0.996,0.0846,0.901,0.0909,0.118,0.6570279404064925,0.0535,0.7558247304427621,0.09090909090909091,0.8,Sad,0.169533333,2
Prelude 6 - Pt. 1,Voices,Max Richter,2R7BzSG2pPB99uJbU3lLmK,7/31/2020,0.625,0.3111003080793174,0.134,0.992,0.0407,0.794,0.117,0.043,0.7505592841163311,0.0426,1.0,0.9090909090909091,0.8,Sad,0.072566667,2
Prelude in F,Prelude in F,Alexander Motovilov,6CaQoqHFR0naK53v3jNGUT,8/7/2020,0.2159090909090909,0.21027329741325262,0.461,0.968,0.272,0.946,0.113,0.533,0.5786805654719406,0.0363,0.5631153934388621,0.7272727272727273,0.6,Sad,0.422,1
Presence,Presence,Van Stiles,02QoKc20zzH9A8mf25NfPq,9/20/2019,0.5568181818181818,0.24210365894828628,0.616,0.966,0.292,0.927,0.0955,0.0633,0.400709219858156,0.0423,0.5827391603578802,0.18181818181818182,0.2,Sad,0.323766667,2
Pressure,Pressure,Seth Hills,7f2d3p6nzGFR6874f0E7E7,12/20/2019,0.5568181818181818,0.2615587617410629,0.708,0.00885,0.863,0.366,0.285,0.437,0.09522109572088153,0.0606,0.5872034870383116,0.8181818181818182,0.8,Happy,0.669333333,3
Promise,Horrorscope,Eve 6,5mqEL5pgnDCcWtTWpAofIV,2000,0.5454545454545454,0.34049998746076665,0.62,0.00791,0.85,0.0,0.0769,0.715,0.09748203151030511,0.0327,0.4954439091534756,0.8181818181818182,0.8,Happy,0.728333333,3
Pumped Up Kicks,Torches,Foster The People,7w87IxuO7BDcJ3YUqCyMTT,5/23/2011,0.9545454545454546,0.4622154317450948,0.733,0.145,0.71,0.115,0.0956,0.965,0.13920224665619496,0.0292,0.5871759577884836,0.45454545454545453,0.8,Happy,0.802666667,3
Quick Canal (W/ Laetita Sadier),Logos,Atlas Sound,2mJhNvt2dDCfcNn8IZg6sF,10/19/2009,0.4772727272727273,1.0,0.299,0.169,0.541,0.795,0.132,0.191,0.25324860773954017,0.0513,0.6548474420738701,0.6363636363636364,0.8,Sad,0.343666667,2
Quiet Room,Music For Mindfulness,Various Artists,5uTfZTuLLGbq1qFYwzg7jX,10/20/2017,0.0,0.3017383235623769,0.374,0.995,0.068,0.934,0.119,0.241,0.5198248369746299,0.0517,0.3028676301904107,1.0,0.8,Sad,0.227666667,2
"Quiet, The Winter Harbor",Still EP,Mazzy Star,1OArWxrw689jZXaJzSErbh,6/1/2018,0.42045454545454547,0.49261439156746206,0.321,0.973,0.0792,0.104,0.0888,0.106,0.42212861154743203,0.0329,0.6666345492085342,0.45454545454545453,0.6,Sad,0.168733333,2
Raven's Feather - Piano Solo,Raven's Feather (Piano Solo),Nina June,7sBlA4bK7gpf2H42K6Y0H3,12/20/2019,0.38636363636363635,0.4943525222185569,0.594,0.988,0.0624,0.928,0.109,0.0738,0.461921081441287,0.0472,0.5689332415691672,0.9090909090909091,0.8,Sad,0.2434,2
Rayons de soleil,Rayons de soleil,Marlies du Mosch,13SBuUaDElB4vowkW6nQxk,8/7/2020,0.20454545454545456,0.4730184635388031,0.315,0.987,0.102,0.954,0.104,0.169,0.5339378361654529,0.0423,0.29217251663225513,1.0,1.0,Sad,0.195333333,2
Reality,Reality EP,Chocolate Puma,3sqyZAk7dUY3U4ApoJcRzJ,10/22/2018,0.4772727272727273,0.4123478653402087,0.651,0.000934,0.836,0.932,0.112,0.0741,0.14646104050644962,0.0588,0.5872264280798348,0.5454545454545454,0.8,Happy,0.520366667,0
Rebuscano,Rebuscano,Olivia Belli,55VX26X342cWBM7akigws7,6/26/2020,0.42045454545454547,0.3343519049024544,0.416,0.99,0.0322,0.929,0.101,0.0614,0.6936313008710553,0.0451,0.5520578114246387,0.18181818181818182,0.8,Sad,0.169866667,2
Recording 15,Living Water,Shannon Lay,1vNfYCzcCJz0FY7MVVA9lM,9/22/2017,0.6818181818181818,0.46684530251382694,0.552,0.956,0.126,0.0153,0.109,0.439,0.4287210243229092,0.0306,0.4241385638908007,1.0,0.8,Sad,0.372333333,1
Reinventing Your Exit,They're Only Chasing Safety,Underoath,591vJuuep0gfPhx9p8WPD5,1/1/2004,0.6477272727272727,0.5065329405659631,0.45,0.000124,0.978,7.14e-06,0.361,0.268,0.09990956256842307,0.0637,0.7112365221381052,0.8181818181818182,0.8,Happy,0.565333333,0
Remains,Remains,Dries Beheydt,288oxP29Qe5FikFIc1b1Gd,4/25/2020,0.36363636363636365,0.4410376312037857,0.157,0.991,0.0755,0.897,0.184,0.119,0.56035508591556,0.051,0.3268180775407204,0.6363636363636364,0.8,Sad,0.117166667,2
Renee's Song,Renee's Song,Bazzi,13iMiwdY7pgE1f7NwYKr1D,4/1/2020,0.8295454545454546,0.25183603312672537,0.593,0.794,0.229,0.0,0.167,0.42,0.21152839259365033,0.0307,0.5405964670796054,0.8181818181818182,0.8,Sad,0.414,1
Renegades Of Funk,Renegades,Rage Against The Machine,5YBVDvTSSSiqv7KZDeUlXA,12/5/2000,0.75,0.528885570814838,0.651,0.00184,0.908,0.000579,0.384,0.769,0.09564948355466706,0.0577,0.568254186740078,0.18181818181818182,0.8,Happy,0.776,3
Rescue Me,Rescue Me,DubVision,7DP18u679fMurjsUxuxMHu,6/14/2019,0.6477272727272727,0.3614810184944046,0.494,0.069,0.739,0.000368,0.0664,0.235,0.10971488409729165,0.0427,0.5873227804542327,0.5454545454545454,0.8,Happy,0.489333333,1
Retrospectacular,Retrospectacular,Domaine Blanc,58Z8R4KZPbfTc6KVYZLwTb,6/1/2020,0.5681818181818182,0.385822564061014,0.368,0.81,0.293,0.864,0.11,0.197,0.3898091294207245,0.0346,0.5504794677678367,0.8181818181818182,0.8,Sad,0.286,2
Revitalize,Unification,Yonder Dale,1sPC2IR2UwzYUrItFRE1H3,5/22/2020,0.38636363636363635,0.3830157049074701,0.597,0.95,0.327,0.96,0.0966,0.0399,0.3746727592936361,0.0342,0.5046570314292269,0.8181818181818182,0.8,Sad,0.3213,2
Ring The Alarm - Stadiumx Remix,Ring The Alarm (Remixes),Nicky Romero,3LmiKN6q3OwFD3sV8rhkk2,4/19/2019,0.5113636363636364,0.3343789124819387,0.625,0.00032,0.994,0.0461,0.767,0.35,0.04019705840354134,0.0501,0.5736728607478779,0.09090909090909091,0.8,Happy,0.656333333,3
Rise (ft. Matluck) - Thomas Gold Remix,Rise (ft. Matluck) [Thomas Gold Remix],Nicky Romero,24fghf9YPlSHoWKNHign8p,10/10/2018,0.0,0.4358579632812666,0.501,0.0071,0.784,0.000257,0.155,0.216,0.10214669903374743,0.0417,0.5875292498279422,0.6363636363636364,0.8,Happy,0.500333333,0
River,Bones,St Woods,2mXnsGgq0K4qfcYmw0rccK,5/8/2020,0.4772727272727273,0.5342870867116921,0.304,0.73,0.317,0.00519,0.118,0.0596,0.25036888952353753,0.0285,0.678274833677449,1.0,0.8,Sad,0.226866667,2
Riverside,Philharmonics,Agnes Obel,1UmFRZU3taMGZApPhK32mc,10/4/2010,0.03409090909090909,0.4408910186294425,0.648,0.985,0.177,0.000353,0.134,0.236,0.32067209291256127,0.0311,0.4546960311998165,0.8181818181818182,0.6,Sad,0.353666667,1
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,Elton John,3gdewACMIVMEWVbyb8O9sY,5/19/1972,0.9318181818181818,0.5432632486645717,0.601,0.432,0.532,6.25e-06,0.0925,0.341,0.2170260364605645,0.0286,0.6266161963753155,0.9090909090909091,0.8,Happy,0.491333333,1
Romance,Ex:Re,Ex:Re,7Ky78y9gxAKlujRin3vzZf,11/30/2018,0.0,0.7783372204956662,0.716,0.884,0.644,0.617,0.138,0.464,0.29615878909038984,0.0718,0.5554163799036477,0.8181818181818182,0.8,Happy,0.608,0
Roses,Speakerboxxx/The Love Below,OutKast,6bUNEbXT7HovLW6BgPCBsb,2003,0.8181818181818182,0.7129480123386056,0.751,0.0481,0.708,1.83e-05,0.107,0.509,0.13434718453995906,0.0545,0.4999770589584767,0.0,0.8,Happy,0.656,3
Rusted From the Rain,Billy Talent III,Billy Talent,0tzWCL2uhb2xQDWgG259nU,9/22/2009,0.5340909090909091,0.4911772025163348,0.431,0.000481,0.858,7.65e-06,0.385,0.616,0.084083012042458,0.0306,0.8028401009405828,0.6363636363636364,0.8,Happy,0.635,0
Rylan,I Am Easy to Find,The National,18IyalmZGqUTwvZStMf7A1,5/17/2019,0.6363636363636364,0.4318376921637508,0.609,0.403,0.789,0.0811,0.0446,0.717,0.13244323861202342,0.0468,0.6609176416609315,1.0,0.8,Happy,0.705,3
Sad Corny Fuck,Hold It Together,JP Saxe,5YlHgqWo3Kt2mF88ubmR62,2/7/2020,0.625,0.425407959133674,0.604,0.835,0.179,0.0,0.162,0.391,0.3661050026179256,0.0339,0.5734434503326451,0.18181818181818182,0.6,Sad,0.391333333,1
Sadness,Red Moon,Marynka,2aoxz8c3bHyDrZBhTKnTXh,6/26/2020,0.375,0.875439114305722,0.35,0.991,0.0706,0.931,0.1,0.0877,0.577633395211576,0.0441,0.47032346868547836,0.45454545454545453,0.8,Sad,0.169433333,2
Sahara Love - Seven Lions Remix,Sahara Love,Above & Beyond,6KjTXwntv8paBCL3El9TnV,3/8/2019,0.5909090909090909,0.6228950967739446,0.275,0.0418,0.659,4.15e-05,0.079,0.149,0.13401399400257033,0.039,0.6648680890112411,0.5454545454545454,0.8,Sad,0.361,1
Same Direction,The Reason,Hoobastank,7p5HBV5kqLgw0vK0lQ7eXM,1/1/2003,0.0,0.376742230015838,0.401,0.00492,0.988,0.0,0.4,0.514,0.07872816412013899,0.0916,0.7755173204863501,0.18181818181818182,0.8,Happy,0.634333333,0
Samson,Begin to Hope (Special Edition),Regina Spektor,2bbhyUWJ5VjdfI3P4PRLu2,6/13/2006,0.5795454545454546,0.3652485758324604,0.49,0.862,0.193,9.74e-06,0.113,0.184,0.22714074920272265,0.0421,0.409057123193393,1.0,0.8,Sad,0.289,2
Saving Daylight,Saving Daylight,Harvest Silence,0rDXZpaDpGMbT8ON1DxEtT,5/1/2020,0.5909090909090909,0.39897911349549453,0.526,0.456,0.385,0.922,0.0935,0.212,0.32735970298443523,0.0296,0.5506217022252811,0.0,0.8,Sad,0.374333333,1
Savior,Appeal To Reason,Rise Against,3asFGFY3uLjMDmML1p0tYm,1/1/2008,0.7954545454545454,0.46738545410351234,0.339,0.0015,0.931,0.000142,0.425,0.467,0.08151268503974486,0.062,0.5163936682725396,0.45454545454545453,0.8,Happy,0.579,0
Say Days Ago,The Used,The Used,0fcGdkaMVaJtPuYLB6bXRx,6/25/2002,0.45454545454545453,0.381705837302483,0.362,0.00022,0.979,0.0,0.459,0.195,0.10143271931077157,0.205,0.410328056893783,0.36363636363636365,0.8,Happy,0.512,0
Schloss,Schloss,Elmau Dunkel,07EmFV0AOKNsbtNonzmMJj,5/24/2019,0.5795454545454546,0.4284424536000139,0.438,0.968,0.073,0.755,0.0935,0.0668,0.5222523680327479,0.0411,0.3669327827483368,0.09090909090909091,0.8,Sad,0.1926,2
Secrets,Secrets,Erik Frank,3PGYOWmCia5R4iLRnGHwyf,9/28/2018,0.6477272727272727,0.41613664291928787,0.743,0.762,0.748,6.25e-05,0.0939,0.476,0.1147603408063211,0.0519,0.5785088323009865,0.0,0.8,Happy,0.655666667,3
Send It,Send It,Steve Aoki,2GXOmuU3kApsq2TWqOU5Bm,10/4/2019,0.6818181818181818,0.35239296799794745,0.646,0.0199,0.979,0.776,0.38,0.091,0.12642200961492694,0.101,0.5692406515255793,0.36363636363636365,0.8,Happy,0.572,0
Send Me on My Way,Music From Party of Five,Various Artists,6hs3SDnbO3f6VQuPO4KBEb,11/12/1996,0.8295454545454546,0.507999066309395,0.5,0.114,0.681,4.01e-05,0.139,0.745,0.22742634109191295,0.0672,0.548107364074329,0.0,0.8,Happy,0.642,0
Seven Nation Army,Elephant,The White Stripes,3m6KkYKdnbffMpGd9Pm9FP,4/1/2003,0.07954545454545454,0.4473998452851518,0.745,0.00666,0.466,0.35,0.272,0.303,0.18135084963587034,0.0864,0.568428538655655,0.36363636363636365,0.8,Happy,0.504666667,0
She Kind of Looks Like You,She Kind of Looks Like You,AFTRHOURS,6dZO9UMcM7c1YLDBpEHwED,7/21/2017,0.4659090909090909,0.3940039315319278,0.9,0.632,0.255,3.91e-05,0.0953,0.483,0.30139464039221286,0.221,0.43577884835971553,0.5454545454545454,0.8,Happy,0.546,0
She Remembers (Piano Solo),She Remembers (Piano Solo),Pieter Savenberg,2UaXTR0Xv4SCDQ6wIlVNxC,7/30/2020,0.3068181818181818,0.23638769766172235,0.619,0.996,0.0203,0.944,0.0812,0.337,0.632395639963825,0.0369,0.6233539802707044,0.5454545454545454,0.8,Sad,0.325433333,2
Shifts Of Light,Still Waters,Avery Young,0KN1zd8K3MTPQyix892mCf,10/30/2018,0.6022727272727273,0.5046809922584703,0.455,0.931,0.216,0.921,0.0839,0.179,0.47853300966252554,0.0363,0.7888781830695114,0.2727272727272727,0.8,Sad,0.283333333,2
Shimmer,The Best of Fuel,Fuel,6DzbmjkVZpz1mrDobAoJI8,2005,0.6477272727272727,0.4127298296786291,0.263,0.00192,0.784,0.0,0.15,0.385,0.15502879718216003,0.054,0.5261344345033265,0.6363636363636364,0.8,Happy,0.477333333,1
Shine,Shine,Manse,6YbVddGFPcfOVJrxhUusbV,8/2/2019,0.6136363636363636,0.31468459969944423,0.428,0.0259,0.873,2.64e-05,0.668,0.285,0.08327383502308534,0.0566,0.5870612525808672,0.9090909090909091,0.8,Happy,0.528666667,0
Should Have Known Better,Carrie & Lowell,Sufjan Stevens,5I6y1KWmUoV5YCaIEcs1qs,3/31/2015,0.7386363636363636,0.5935822274694091,0.571,0.979,0.172,0.275,0.124,0.297,0.4926460088533485,0.0318,0.41739848589125944,0.6363636363636364,0.8,Sad,0.346666667,2
Should I Stay or Should I Go - Remastered,Hits Back,The Clash,3v8PlUFGQQDBIk1J86waCo,8/26/2013,0.7727272727272727,0.36313619729422636,0.742,0.0838,0.844,0.0,0.418,0.85,0.15329144652291873,0.111,0.5201697637072723,0.18181818181818182,0.8,Happy,0.812,3
Silhouette,Have You In My Wilderness,Julia Holter,4riNlzZh1Xd4xqbIWy7zfM,9/25/2015,0.42045454545454547,0.45053658273096786,0.445,0.173,0.469,0.000624,0.0998,0.535,0.14234375743728878,0.0291,0.8169396650607937,0.7272727272727273,0.8,Happy,0.483,1
Silver Lining,Silver Lining,Pieter de Graaf,4w7vMUyVony198G1c79PSq,4/17/2020,0.5227272727272727,0.4356689102248767,0.317,0.986,0.106,0.899,0.111,0.108,0.48964729401685,0.0302,0.3609084652443221,0.09090909090909091,0.8,Sad,0.177,2
Simple Song,The Boy Who Cried Wolf,Passenger,70HWRkitkAKfos500LBk0T,7/28/2017,0.7045454545454546,0.4407636971833024,0.631,0.616,0.402,0.0114,0.0892,0.598,0.2647674806035509,0.0286,0.35788024776324845,0.45454545454545453,0.8,Happy,0.543666667,0
Sinking Man - The Walking Dead Soundtrack,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),Various Artists,5Hd6DPGjqihEnWSiGRzqr6,1/1/2013,0.0,0.32131303135001243,0.684,0.905,0.0646,1.86e-05,0.0789,0.334,0.42962539863867866,0.0522,0.44042211516402846,0.9090909090909091,0.6,Sad,0.360866667,1
Sintra,Reflections,Made Of Gold,0b6iQfSLnYGz5VCzwndLz9,6/9/2020,0.5568181818181818,0.38958626317342915,0.395,0.984,0.147,0.909,0.0724,0.167,0.4563282402779761,0.051,0.7532736866253728,0.18181818181818182,0.8,Sad,0.236333333,2
Siren Song - Radio Edit,Siren Song,CamelPhat,1uGXhKyK50NIXNqBKN73DS,12/25/2015,0.4431818181818182,0.3999070167620613,0.71,0.00891,0.705,0.16,0.177,0.34,0.17651958684373362,0.0345,0.5505207616425786,0.6363636363636364,0.8,Happy,0.585,0
